step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFlaggedFraud,isFraud
130,PAYMENT,5856.76,C404735503,0.0,0.0,M921698638,0.0,0.0,0,0
232,CASH_OUT,177671.53,C256486835,759931.0,582259.47,C141534190,2959688.68,3137360.21,0,0
526,CASH_IN,191508.43,C743629271,6936049.5,7127557.93,C796308916,378631.99,187123.56,0,0
369,CASH_OUT,263592.27,C84521818,10123.0,0.0,C113332954,0.0,263592.27,0,0
139,PAYMENT,6560.89,C1449167114,0.0,0.0,M1577940384,0.0,0.0,0,0
167,CASH_OUT,89261.73,C531053627,0.0,0.0,C601525292,2584221.25,2673482.99,0,0
370,TRANSFER,5864784.26,C1747509385,39852.0,0.0,C76381459,2112967.12,7977751.38,0,0
190,CASH_OUT,269291.03,C769070818,0.0,0.0,C516714204,1648882.97,1918174.0,0,0
131,CASH_OUT,196968.21,C934933907,0.0,0.0,C273695727,747993.58,944961.79,0,0
346,PAYMENT,20457.12,C1579642422,0.0,0.0,M1444795678,0.0,0.0,0,0
186,CASH_OUT,126079.68,C630591284,274.0,0.0,C1641176259,644869.14,770948.81,0,0
177,PAYMENT,2837.33,C1536400581,358.0,0.0,M1706973610,0.0,0.0,0,0
18,CASH_OUT,34702.81,C713363762,0.0,0.0,C1625638271,275669.42,310372.23,0,0
19,PAYMENT,3277.96,C1437359809,0.0,0.0,M284167680,0.0,0.0,0,0
394,CASH_IN,175763.37,C1477726639,13798.0,189561.37,C875609614,219847.3,44083.93,0,0
406,PAYMENT,11014.76,C1380653082,88283.0,77268.24,M2065168562,0.0,0.0,0,0
95,CASH_OUT,216888.11,C670241337,250.02,0.0,C1552431935,3074858.92,3291747.03,0,0
401,PAYMENT,1950.32,C2119342021,20760.0,18809.68,M68218186,0.0,0.0,0,0
215,PAYMENT,9071.24,C1701730692,44436.0,35364.76,M2063419955,0.0,0.0,0,0
400,PAYMENT,44010.3,C1091092124,74.0,0.0,M1187466267,0.0,0.0,0,0
202,PAYMENT,8732.53,C778231108,0.0,0.0,M543113556,0.0,0.0,0,0
209,CASH_OUT,106264.76,C1774894504,0.0,0.0,C336075538,162021.61,268286.37,0,0
42,CASH_OUT,401701.28,C1858136204,0.0,0.0,C471532505,503310.65,905011.92,0,0
259,CASH_IN,46955.5,C1495754950,1696671.43,1743626.93,C1333684914,185466.82,211116.37,0,0
158,TRANSFER,742500.74,C1071630814,21877.0,0.0,C1521155870,14438.29,756939.03,0,0
162,PAYMENT,24592.52,C563096192,0.0,0.0,M1491133112,0.0,0.0,0,0
253,CASH_OUT,404098.7,C608678257,40939.0,0.0,C1103609560,567850.31,971949.01,0,0
35,PAYMENT,1450.28,C1666966453,459.0,0.0,M1026370708,0.0,0.0,0,0
129,PAYMENT,3046.91,C697631734,11143.0,8096.09,M1139384790,0.0,0.0,0,0
231,CASH_OUT,152003.55,C1056597350,10525.0,0.0,C1711364139,1915010.72,2067014.27,0,0
187,CASH_OUT,61102.34,C1980608429,21580.0,0.0,C1749702735,656703.43,717805.77,0,0
46,CASH_IN,90921.34,C1113016294,24194528.39,24285449.73,C1630794643,233996.69,143075.35,0,0
202,TRANSFER,277056.87,C101241214,3542.0,0.0,C1575523954,0.0,277056.87,0,0
20,CASH_IN,92736.17,C139158847,8715419.09,8808155.26,C308764510,371428.23,338554.69,0,0
404,CASH_OUT,163314.99,C1890741080,0.0,0.0,C1536978533,1046509.35,1209824.34,0,0
138,CASH_OUT,123040.63,C1686969064,0.0,0.0,C370980979,878062.24,1001102.88,0,0
527,PAYMENT,10771.5,C1327836045,2540.0,0.0,M1516972426,0.0,0.0,0,0
612,PAYMENT,11941.92,C1867180490,51674.0,39732.08,M1987167321,0.0,0.0,0,0
11,CASH_OUT,101561.84,C1718441273,39685.0,0.0,C985934102,10628203.75,10729765.6,0,0
310,TRANSFER,586543.12,C1576064826,381.0,0.0,C1336191164,0.0,586543.12,0,0
301,CASH_OUT,99312.89,C1125981589,0.0,0.0,C1727205127,434112.4,533425.28,0,0
17,CASH_OUT,524456.43,C781987333,0.0,0.0,C224307840,1645167.83,2429735.26,0,0
139,CASH_OUT,82361.53,C1859836640,0.0,0.0,C1774263193,625211.9,707573.44,0,0
380,TRANSFER,227285.85,C64993050,15724.87,0.0,C1759822086,891456.79,1118742.63,0,0
185,PAYMENT,7794.45,C685543522,0.0,0.0,M879390009,0.0,0.0,0,0
659,PAYMENT,2660.92,C435308445,0.0,0.0,M1946951199,0.0,0.0,0,0
35,PAYMENT,5314.92,C1179117060,0.0,0.0,M833570605,0.0,0.0,0,0
42,CASH_OUT,347212.87,C1453797718,0.0,0.0,C1347177629,2300874.5,2648087.37,0,0
540,TRANSFER,333224.96,C269361164,148050.43,0.0,C1359929110,1998160.47,2331385.43,0,0
277,CASH_OUT,141831.0,C960466483,10062.0,0.0,C1434389049,0.0,141831.0,0,0
208,TRANSFER,67143.76,C968800268,0.0,0.0,C873928667,75400.45,142544.21,0,0
303,PAYMENT,32512.83,C1067966421,0.0,0.0,M31004199,0.0,0.0,0,0
354,CASH_IN,85636.99,C1132879767,16767209.2,16852846.19,C48666309,239379.61,153742.62,0,0
205,CASH_OUT,53231.68,C1864626393,0.0,0.0,C1776916945,1255136.01,1308367.69,0,0
400,TRANSFER,492542.29,C373252219,410562.0,0.0,C2093825628,492102.26,984644.55,0,0
683,CASH_IN,180597.59,C1635377546,68829.0,249426.59,C509293760,0.0,0.0,0,0
19,CASH_OUT,29319.33,C909650730,32278.0,2958.67,C1046261383,442442.87,471762.2,0,0
13,PAYMENT,65061.45,C1360616410,72.0,0.0,M646458259,0.0,0.0,0,0
206,PAYMENT,9868.53,C279016720,0.0,0.0,M658782571,0.0,0.0,0,0
37,PAYMENT,2646.18,C1221360235,312792.0,310145.82,M1141372974,0.0,0.0,0,0
298,CASH_OUT,211498.45,C295407248,185931.0,0.0,C1492127468,499800.08,711298.53,0,0
204,TRANSFER,1534901.77,C1177787143,0.0,0.0,C2051377091,9356756.87,10891658.64,0,0
401,PAYMENT,79400.04,C631582958,1049.0,0.0,M297229845,0.0,0.0,0,0
208,CASH_IN,123576.29,C1730158703,10093.0,133669.29,C609150432,137301.08,13724.79,0,0
307,PAYMENT,20461.19,C845925138,178591.94,158130.75,M1282454339,0.0,0.0,0,0
187,CASH_OUT,161365.55,C657727820,21216.0,0.0,C673562496,411051.1,572416.65,0,0
25,TRANSFER,1251003.08,C649737622,38251.0,0.0,C1082425798,0.0,1251003.08,0,0
204,CASH_OUT,48757.08,C1601262108,11646.0,0.0,C442978032,204562.86,253319.94,0,0
11,CASH_OUT,338140.24,C2135102065,59577.0,0.0,C471455556,1633340.68,1971480.91,0,0
405,CASH_IN,205610.29,C1393224164,7937163.12,8142773.4,C277966939,22171159.55,21965549.27,0,0
397,CASH_IN,61082.61,C1113522100,15398828.56,15459911.18,C91640035,2915828.25,2854745.64,0,0
181,CASH_OUT,59823.87,C1146103619,0.0,0.0,C813055581,11373901.42,11433725.29,0,0
306,CASH_OUT,123165.45,C1712681863,9.0,0.0,C1484434629,0.0,123165.45,0,0
307,CASH_OUT,94807.51,C2003503933,5918.0,0.0,C83766297,4705405.05,4800212.57,0,0
184,PAYMENT,644.88,C1418865992,0.0,0.0,M2068031078,0.0,0.0,0,0
181,CASH_IN,324847.11,C1836989059,277.0,325124.11,C319904860,213457.51,0.0,0,0
187,CASH_IN,50521.95,C1935909340,5312214.7,5362736.65,C584537092,341479.88,290957.93,0,0
379,CASH_IN,399365.13,C345772892,33600.0,432965.13,C1963900346,0.0,0.0,0,0
134,CASH_IN,220284.13,C701516094,167.0,220451.13,C11375919,0.0,0.0,0,0
228,PAYMENT,9938.19,C892641866,46499.0,36560.81,M733219513,0.0,0.0,0,0
275,CASH_IN,30061.35,C30569315,10484.0,40545.35,C782515092,0.0,0.0,0,0
47,CASH_IN,208372.0,C2074359714,4071059.68,4279431.68,C1924609976,546870.18,338498.17,0,0
330,CASH_OUT,8588.26,C1303412233,517255.0,508666.74,C1614561260,100069.12,108657.38,0,0
333,CASH_OUT,173547.77,C441378547,0.0,0.0,C1675625794,632555.21,806102.98,0,0
227,CASH_OUT,45514.63,C1485888125,0.0,0.0,C397189489,1737264.54,1782779.18,0,0
306,CASH_IN,149198.64,C508294216,15634316.4,15783515.04,C1225394811,11026788.76,10877590.12,0,0
139,CASH_IN,23890.22,C138735179,362696.0,386586.22,C67559520,8412485.01,8388594.79,0,0
134,CASH_OUT,290182.03,C275032411,0.0,0.0,C217077319,1719048.0,2130968.29,0,0
347,CASH_IN,88075.89,C1623028197,7981940.83,8070016.72,C401121501,1020441.68,932365.79,0,0
202,PAYMENT,16914.72,C371841618,312730.98,295816.27,M501305481,0.0,0.0,0,0
378,PAYMENT,11944.12,C1968312516,208245.0,196300.88,M1895619624,0.0,0.0,0,0
18,PAYMENT,12585.38,C2141991079,9573.0,0.0,M437443311,0.0,0.0,0,0
284,PAYMENT,11577.04,C733423711,3866.0,0.0,M2090568364,0.0,0.0,0,0
206,CASH_IN,135798.45,C1720350245,5904922.94,6040721.39,C384265807,140572.47,4774.01,0,0
307,CASH_IN,187122.96,C729611648,18087240.22,18274363.19,C1287193664,1313289.98,1126167.01,0,0
324,CASH_IN,87557.15,C1546313087,3303379.98,3390937.12,C1891518808,2046439.22,1958882.07,0,0
542,PAYMENT,4984.84,C401714035,0.0,0.0,M466839713,0.0,0.0,0,0
163,CASH_OUT,17653.57,C161498440,4074.0,0.0,C470133672,410931.27,428584.84,0,0
187,PAYMENT,1269.74,C1135557375,542333.0,541063.26,M2130048541,0.0,0.0,0,0
332,PAYMENT,8252.41,C1051066114,6022.0,0.0,M1517618692,0.0,0.0,0,0
228,CASH_OUT,354367.19,C1062216242,39049.0,0.0,C1384543883,430060.04,784427.23,0,0
302,TRANSFER,317374.09,C480031462,5256.0,0.0,C86937980,4839462.6,5156836.69,0,0
259,CASH_OUT,88697.82,C1008584636,8152.0,0.0,C820908785,238962.39,327660.21,0,0
376,CASH_OUT,296545.51,C2137320538,659.0,0.0,C2112347820,1693895.28,1990440.78,0,0
378,CASH_OUT,227602.72,C1833700431,0.0,0.0,C1251727598,2857847.97,3085450.69,0,0
231,CASH_IN,17928.73,C6711235,9811432.21,9829360.93,C1726786375,4569318.54,4551389.82,0,0
236,CASH_OUT,96062.27,C154165910,0.0,0.0,C152722513,892219.73,988282.0,0,0
9,TRANSFER,1133895.86,C317434272,53612.79,0.0,C1850733047,11740.0,1237319.16,0,0
202,CASH_OUT,89322.89,C1241956472,0.0,0.0,C996149373,281877.82,371200.71,0,0
563,CASH_OUT,20682.26,C1984028830,5722.0,0.0,C677755101,208021.2,228703.46,0,0
378,PAYMENT,10496.63,C454436769,0.0,0.0,M1975402792,0.0,0.0,0,0
304,CASH_OUT,179478.17,C445623530,0.0,0.0,C1942163897,1730583.77,1910061.94,0,0
370,PAYMENT,2382.34,C1065724063,20072.0,17689.66,M2139031875,0.0,0.0,0,0
18,CASH_OUT,309830.52,C1262561660,11694.0,0.0,C1257521002,77459.81,387290.33,0,0
258,PAYMENT,17232.99,C365573702,0.0,0.0,M1601622099,0.0,0.0,0,0
155,CASH_IN,100669.54,C2078258775,31877.0,132546.54,C602136239,0.0,0.0,0,0
299,CASH_OUT,358228.52,C592570734,40544.0,0.0,C669265356,0.0,358228.52,0,0
186,CASH_IN,24068.41,C2080691867,982631.8,1006700.21,C403086321,177976.75,153908.34,0,0
139,CASH_OUT,254593.3,C1139197816,0.0,0.0,C1707665447,1044155.22,1298748.53,0,0
201,PAYMENT,7962.32,C913217720,15309.75,7347.43,M786033389,0.0,0.0,0,0
20,PAYMENT,4600.15,C2141291864,158.0,0.0,M1791514392,0.0,0.0,0,0
403,CASH_OUT,146741.08,C857433993,40629.0,0.0,C977803523,0.0,146741.08,0,0
18,CASH_IN,150920.4,C1166479584,200199.0,351119.4,C1204943997,477569.59,326649.19,0,0
182,PAYMENT,10997.14,C862731341,11676.0,678.86,M1755555969,0.0,0.0,0,0
18,CASH_OUT,272197.73,C785400697,32316.0,0.0,C2092402794,93274.62,365472.35,0,0
179,PAYMENT,8421.78,C1216882824,0.0,0.0,M1352735663,0.0,0.0,0,0
282,CASH_OUT,6619.53,C382766930,7879.0,1259.47,C510294200,1038335.44,1044954.97,0,0
232,PAYMENT,17608.27,C1852767701,200572.0,182963.73,M702295223,0.0,0.0,0,0
186,TRANSFER,1017162.01,C920343539,0.0,0.0,C722101682,1477406.49,2598431.24,0,0
20,PAYMENT,8392.07,C2091389543,43106.0,34713.93,M683715739,0.0,0.0,0,0
43,PAYMENT,10082.85,C600775156,1230037.1,1219954.25,M751426554,0.0,0.0,0,0
376,CASH_OUT,73110.1,C1865248116,683904.0,610793.9,C1121504108,1424183.52,1497293.62,0,0
137,CASH_IN,109379.17,C989519217,3943105.34,4052484.51,C1387431539,1023643.8,914264.63,0,0
139,CASH_IN,16306.15,C195066668,9472579.72,9488885.87,C1420119812,5160987.2,4753271.53,0,0
325,CASH_IN,363669.08,C661221381,4819265.87,5182934.95,C1389649998,649485.3,285816.22,0,0
156,PAYMENT,17551.92,C2086199742,0.0,0.0,M1902078899,0.0,0.0,0,0
158,PAYMENT,2882.17,C1906508659,4192.0,1309.83,M712051587,0.0,0.0,0,0
162,TRANSFER,27421.74,C1383797851,0.0,0.0,C1561520809,393652.11,421073.85,0,0
130,CASH_OUT,151409.26,C38992103,11894.0,0.0,C1771102464,233104.22,384513.48,0,0
380,CASH_OUT,432418.46,C1396820044,0.0,0.0,C954525502,1030902.94,1463321.4,0,0
691,CASH_OUT,40237.08,C502732061,20728.0,0.0,C1884364147,484431.65,524668.73,0,0
403,CASH_IN,99175.85,C1286302907,1102.0,100277.85,C1836358873,262974.26,163798.41,0,0
190,PAYMENT,3171.31,C492755417,46468.0,43296.69,M1715064384,0.0,0.0,0,0
11,PAYMENT,35424.06,C537807812,187868.4,152444.34,M1661371907,0.0,0.0,0,0
356,CASH_IN,77447.59,C1992285582,2101334.71,2178782.3,C886883409,408846.77,331399.18,0,0
259,CASH_OUT,345674.19,C42803167,0.0,0.0,C1660525945,455823.3,834455.5,0,0
154,CASH_OUT,186888.33,C1443370298,0.0,0.0,C654506849,2676312.61,2863200.94,0,0
186,CASH_IN,119155.0,C222391159,2098816.56,2217971.56,C993611030,2736305.88,2617150.87,0,0
594,CASH_OUT,129705.19,C1035413158,957.0,0.0,C374743697,0.0,129705.19,0,0
278,CASH_OUT,132054.92,C1343607260,0.0,0.0,C1503800715,451849.92,583904.83,0,0
140,PAYMENT,11491.06,C2102533109,0.0,0.0,M1607719106,0.0,0.0,0,0
305,CASH_OUT,275037.22,C885624183,0.0,0.0,C252355760,918274.33,1193311.56,0,0
402,CASH_IN,173124.74,C124951265,333297.95,506422.68,C1995563895,724406.46,551281.73,0,0
210,CASH_OUT,85642.47,C646397630,21165.0,0.0,C1465703551,0.0,85642.47,0,0
181,CASH_OUT,171001.85,C1838249904,0.0,0.0,C170013991,280343.34,451345.19,0,0
140,CASH_OUT,75767.2,C576188755,9016.0,0.0,C744634618,3856285.66,3932052.86,0,0
283,CASH_OUT,25263.14,C1631388280,279624.0,254360.86,C404961694,1518426.26,1543689.41,0,0
324,CASH_OUT,265003.2,C986116964,0.0,0.0,C1916113615,283034.76,548037.97,0,0
356,PAYMENT,10474.51,C1659939849,224458.0,213983.49,M755518892,0.0,0.0,0,0
308,TRANSFER,2549530.11,C470100985,0.0,0.0,C738536395,3011275.25,5560805.37,0,0
94,PAYMENT,11373.46,C1531137300,0.0,0.0,M1551729538,0.0,0.0,0,0
13,PAYMENT,8232.67,C1072599959,547864.02,539631.35,M2012817582,0.0,0.0,0,0
14,CASH_IN,12346.35,C1941150677,5997893.99,6010240.34,C1824112190,675004.61,662658.26,0,0
141,PAYMENT,12071.44,C1745510764,132498.14,120426.7,M1473269506,0.0,0.0,0,0
135,PAYMENT,6092.55,C2029504379,159.0,0.0,M904705610,0.0,0.0,0,0
37,CASH_IN,97672.24,C1573505466,2596167.62,2693839.86,C1580130872,814120.92,509128.75,0,0
322,CASH_IN,112722.68,C249742834,26918.0,139640.68,C76162432,0.0,0.0,0,0
374,PAYMENT,13487.99,C1355253778,51292.32,37804.33,M1588123963,0.0,0.0,0,0
156,CASH_OUT,201652.52,C1052165120,0.0,0.0,C1421925436,277415.76,479068.29,0,0
297,CASH_IN,385071.0,C2057235897,5623106.93,6008177.93,C496829822,568097.02,183026.02,0,0
346,CASH_OUT,17077.19,C2041981447,170.0,0.0,C197495560,0.0,17077.19,0,0
352,PAYMENT,419.25,C1648994650,24205.57,23786.32,M1935321199,0.0,0.0,0,0
38,TRANSFER,250471.84,C1759088336,1110347.01,859875.16,C490771391,1528782.79,1979356.15,0,0
135,CASH_OUT,216317.94,C1299613345,159236.0,0.0,C1516152586,1426125.2,1642443.14,0,0
232,CASH_IN,327657.69,C11133,1156908.89,1484566.58,C2067640441,3237684.06,2910026.37,0,0
370,CASH_OUT,280372.29,C1121558319,0.0,0.0,C638387978,1102160.77,1382533.06,0,0
328,CASH_IN,35377.4,C691859242,3237062.55,3272439.95,C110163490,6832264.93,6796887.53,0,0
232,CASH_OUT,255471.47,C2143410816,64926.0,0.0,C1856036778,19706988.03,19962459.5,0,0
191,CASH_IN,12857.71,C1325993095,406996.03,419853.74,C908957251,544397.08,531539.37,0,0
165,CASH_IN,65319.21,C488517643,3562639.97,3627959.18,C1215245332,1390783.39,1325464.18,0,0
258,PAYMENT,4465.41,C1226926679,0.0,0.0,M185114318,0.0,0.0,0,0
596,PAYMENT,13368.81,C905542367,0.0,0.0,M1467549449,0.0,0.0,0,0
35,PAYMENT,8846.54,C1421673332,672321.36,663474.83,M688762094,0.0,0.0,0,0
135,CASH_OUT,111919.71,C1646995796,961.0,0.0,C482595480,0.0,111919.71,0,0
33,CASH_OUT,9806.66,C19028717,274829.14,265022.48,C1426442542,2275780.81,2285587.47,0,0
47,PAYMENT,10180.79,C1364438905,10051.0,0.0,M1553671301,0.0,0.0,0,0
163,CASH_OUT,161080.11,C2004401569,25299.0,0.0,C212639969,360771.58,521851.69,0,0
577,PAYMENT,10611.23,C518503429,0.0,0.0,M589374447,0.0,0.0,0,0
297,PAYMENT,2547.54,C1058085563,0.0,0.0,M209725914,0.0,0.0,0,0
374,PAYMENT,2816.62,C322937360,0.0,0.0,M1369166791,0.0,0.0,0,0
142,PAYMENT,8658.66,C1521867722,21177.0,12518.34,M471461368,0.0,0.0,0,0
132,CASH_OUT,72817.28,C1369329685,0.0,0.0,C1358195048,2109374.78,2182192.05,0,0
190,PAYMENT,840.03,C999651972,51274.0,50433.97,M1228858856,0.0,0.0,0,0
131,CASH_IN,13836.16,C1507430544,28586833.39,28600669.55,C567867809,98976.7,85140.55,0,0
213,PAYMENT,17613.02,C1199721936,2047.0,0.0,M464970661,0.0,0.0,0,0
354,PAYMENT,20320.51,C1664776214,0.0,0.0,M151648585,0.0,0.0,0,0
250,PAYMENT,69954.76,C2147368100,20189.0,0.0,M891909024,0.0,0.0,0,0
43,CASH_IN,217114.22,C1757362086,954957.4,1172071.62,C1340729474,1159230.34,942116.12,0,0
39,PAYMENT,25314.39,C1577117421,824741.13,799426.74,M1483032127,0.0,0.0,0,0
227,CASH_OUT,133359.63,C1986939010,0.0,0.0,C827536691,512354.33,645713.96,0,0
37,TRANSFER,1500336.4,C1799115029,20970.0,0.0,C1840962260,1038238.58,3652079.83,0,0
259,CASH_OUT,125059.24,C898918736,49060.0,0.0,C777270216,751340.89,876400.12,0,0
403,CASH_IN,231382.67,C702036123,15791.0,247173.67,C1629958084,0.0,0.0,0,0
157,CASH_IN,295176.18,C2113015995,4071.0,299247.18,C13642044,124218.39,0.0,0,0
331,CASH_IN,168369.74,C32737525,3271471.51,3439841.25,C355047948,495541.56,327171.82,0,0
351,CASH_IN,118370.54,C269127234,2710081.13,2828451.67,C1096427366,433769.31,315398.77,0,0
345,CASH_IN,309542.36,C951931562,10138.0,319680.36,C1079472919,0.0,0.0,0,0
131,PAYMENT,2223.48,C229472614,8710.0,6486.52,M2049406946,0.0,0.0,0,0
357,PAYMENT,44711.81,C463732114,232800.55,188088.74,M278522610,0.0,0.0,0,0
35,CASH_OUT,316078.68,C584961993,39928.0,0.0,C59700862,589577.48,905656.17,0,0
373,TRANSFER,312481.33,C136365273,70364.0,0.0,C430379574,0.0,312481.33,0,0
404,CASH_OUT,17716.94,C789053284,30970.0,13253.06,C302969222,0.0,17716.94,0,0
10,CASH_OUT,6317.5,C1419688151,0.0,0.0,C1477591142,4184758.37,4797171.08,0,0
204,PAYMENT,5662.41,C1917291626,31331.0,25668.59,M623445653,0.0,0.0,0,0
275,CASH_OUT,9441.14,C1417994883,0.0,0.0,C1426226824,228767.56,238208.7,0,0
326,PAYMENT,10933.76,C1362696022,309392.0,298458.23,M1845245200,0.0,0.0,0,0
321,CASH_IN,429071.03,C852803183,10551461.4,10980532.43,C1237877919,2661840.41,2232769.38,0,0
326,CASH_OUT,472766.54,C1952665912,0.0,0.0,C1920591610,538605.3,1011371.84,0,0
256,CASH_OUT,592465.29,C1921038814,649.0,0.0,C1003656636,74071.16,666536.45,0,0
203,CASH_OUT,277225.52,C983328941,27888.0,0.0,C614903329,0.0,277225.52,0,0
370,CASH_IN,79290.15,C1250148085,100199.0,179489.15,C1252959576,181101.22,101811.07,0,0
142,CASH_IN,158843.8,C1797335438,2545254.75,2704098.55,C142246322,354171.53,267998.39,0,0
257,CASH_OUT,71182.11,C1827042066,21528.0,0.0,C364910480,124393.31,195575.42,0,0
301,CASH_OUT,3208.54,C1418190914,0.0,0.0,C1714995562,1647265.26,1650473.8,0,0
285,CASH_OUT,163338.29,C1345220955,0.0,0.0,C1941407095,500930.63,664268.92,0,0
302,PAYMENT,24884.85,C599667456,341282.93,316398.08,M700757291,0.0,0.0,0,0
306,PAYMENT,11055.79,C184532281,300360.0,289304.21,M93562514,0.0,0.0,0,0
139,CASH_OUT,103681.06,C1734516406,52358.0,0.0,C1052349053,8828947.83,8932628.89,0,0
285,CASH_OUT,136457.93,C1539253335,0.0,0.0,C1316559808,2146885.79,2283343.72,0,0
184,CASH_OUT,257778.08,C392180296,73794.0,0.0,C1575086964,601998.27,859776.35,0,0
351,CASH_OUT,422296.73,C440421441,73338.26,0.0,C2001119211,452005.68,874302.4,0,0
209,CASH_OUT,219309.73,C2086434565,0.0,0.0,C417678259,1133492.88,1352802.6,0,0
137,CASH_OUT,109758.85,C1025082386,32353.0,0.0,C1566301392,130791.58,240550.43,0,0
350,CASH_OUT,114714.01,C1877369006,0.0,0.0,C1423661187,358815.78,473529.79,0,0
20,PAYMENT,43775.08,C562811437,0.0,0.0,M1295311062,0.0,0.0,0,0
327,CASH_OUT,77799.83,C1150622910,80716.0,2916.17,C795394411,1981.99,79781.82,0,0
393,PAYMENT,55617.07,C252593666,0.0,0.0,M1298937708,0.0,0.0,0,0
188,PAYMENT,5264.38,C1125950504,0.0,0.0,M1601073607,0.0,0.0,0,0
212,CASH_IN,258161.22,C1346508591,143612.55,401773.77,C1791120660,428630.84,170469.62,0,0
284,CASH_OUT,82786.06,C1706950287,5073.0,0.0,C459809166,0.0,82786.06,0,0
216,PAYMENT,10316.62,C1478011541,10581.0,264.38,M996093151,0.0,0.0,0,0
298,PAYMENT,24266.26,C1918763475,157562.57,133296.31,M1767476500,0.0,0.0,0,0
44,CASH_OUT,238132.93,C103483353,13075.0,0.0,C498389496,2922832.33,3160965.26,0,0
137,CASH_OUT,275474.64,C1230236056,22880.0,0.0,C491227205,223493.17,498967.82,0,0
204,PAYMENT,10505.26,C1777830754,21718.53,11213.27,M959474251,0.0,0.0,0,0
256,CASH_IN,144193.19,C407824338,66907.0,211100.19,C1302382664,107259.89,0.0,0,0
347,CASH_IN,266881.17,C1118609217,3027132.15,3294013.32,C2089401877,525713.17,258832.0,0,0
373,CASH_IN,252882.54,C113931101,5942126.73,6195009.26,C1311412461,297805.67,44923.13,0,0
331,CASH_IN,330265.37,C2135474973,4866949.2,5197214.57,C507776794,11346393.66,11016128.29,0,0
139,PAYMENT,4739.04,C2082064374,0.0,0.0,M1468925729,0.0,0.0,0,0
211,CASH_OUT,118439.89,C571511667,0.0,0.0,C540084725,516917.31,671071.26,0,0
378,CASH_IN,235912.68,C517294416,645.0,236557.68,C605226212,466829.88,230917.2,0,0
397,CASH_IN,446327.22,C1543111383,3051.0,449378.22,C174333429,30163.06,0.0,0,0
154,CASH_OUT,29387.39,C1504143392,0.0,0.0,C228172830,1883559.32,1912946.7,0,0
211,CASH_IN,118281.69,C951262535,16983240.97,17101522.66,C287267707,1309616.3,1191334.61,0,0
379,CASH_IN,85280.31,C1708397576,6616174.7,6701455.01,C230524949,5000947.44,4915667.12,0,0
33,CASH_IN,110091.03,C737218139,5730776.55,5840867.58,C1863303295,2336461.79,2226370.76,0,0
373,PAYMENT,1993.36,C1903587613,0.0,0.0,M1253075423,0.0,0.0,0,0
305,CASH_OUT,205266.99,C1525955547,2048.0,0.0,C1020419661,0.0,205266.99,0,0
258,PAYMENT,19232.29,C844556642,20585.0,1352.71,M2065861819,0.0,0.0,0,0
129,CASH_OUT,686275.88,C1706221245,0.0,0.0,C527100198,1469785.62,2156061.51,0,0
210,CASH_OUT,271160.08,C1986449611,120998.49,0.0,C1778520449,948355.16,1219515.23,0,0
160,TRANSFER,1064848.62,C1138064594,186303.79,0.0,C1188229244,1850997.28,2915845.9,0,0
231,CASH_OUT,86263.68,C2065244105,138306.0,52042.32,C1118560339,1792850.86,1879114.53,0,0
249,CASH_OUT,137205.18,C112263918,0.0,0.0,C638590716,24176137.98,24313343.16,0,0
476,CASH_OUT,241569.7,C193784463,1446.0,0.0,C1223460881,1783160.8,2024730.5,0,0
133,TRANSFER,31278.61,C1860933755,0.0,0.0,C1036237514,2891651.16,2922929.77,0,0
188,CASH_IN,180645.07,C483745904,104962.0,285607.07,C370972839,33193.28,0.0,0,0
401,CASH_OUT,77557.19,C1219220035,0.0,0.0,C692316740,3467163.08,3544720.27,0,0
33,CASH_OUT,506985.04,C142741890,0.0,0.0,C1407928233,25978846.01,26569697.15,0,0
181,PAYMENT,8504.51,C1170446204,0.0,0.0,M1249252763,0.0,0.0,0,0
637,CASH_IN,27130.99,C1902861298,2607452.86,2634583.86,C1703081974,2600979.69,2573848.7,0,0
298,PAYMENT,7676.73,C1791231528,73794.0,66117.27,M870476754,0.0,0.0,0,0
351,CASH_OUT,224989.39,C1673791470,16549.06,0.0,C987943326,1065860.45,1290849.84,0,0
303,CASH_OUT,532425.91,C65319624,40646.0,0.0,C1385929157,872368.61,1404794.52,0,0
22,PAYMENT,20016.63,C1038855721,0.0,0.0,M300107664,0.0,0.0,0,0
181,PAYMENT,17339.15,C1282741399,15332.0,0.0,M1699532654,0.0,0.0,0,0
166,TRANSFER,1101676.79,C155537413,0.0,0.0,C218934027,1465063.48,2549214.98,0,0
18,CASH_OUT,144111.4,C882981971,0.0,0.0,C315891387,525509.66,669621.06,0,0
137,PAYMENT,1817.86,C870736699,0.0,0.0,M1003024998,0.0,0.0,0,0
286,CASH_IN,75580.24,C1330278987,4862.8,80443.05,C571202620,149978.1,74397.86,0,0
371,TRANSFER,311142.73,C770528826,0.0,0.0,C253018844,2340011.42,2651154.15,0,0
394,CASH_OUT,157646.76,C971792052,0.0,0.0,C800712428,358304.64,515951.4,0,0
370,CASH_OUT,281997.42,C2080806287,0.0,0.0,C751551514,1541241.48,1823238.91,0,0
17,CASH_OUT,140562.38,C1966256308,0.0,0.0,C1191887028,537786.11,678348.49,0,0
397,PAYMENT,13602.35,C2136163444,0.0,0.0,M1172760174,0.0,0.0,0,0
